,LIR,LPeak,errLPeak,errLIR
54,3005472417.496367,122.43883445693628,4.979996781586625,213216229.08576837
55,23715928242.865902,134.37376914715787,9.15470301678148,1975143472.0645409
56,39016631703.8055,112.37270726998545,6.637740413168773,2984205073.8846126
57,77489163874.88016,93.16022575037414,10.117796636713443,5234425460.02784
58,1560447711.4695616,122.55047342194744,4.3204488131665775,93981396.27848482
59,19378871632.10599,96.34331277325926,6.297664558456869,1149179599.5865517
60,163587475225.2837,85.62308307488921,5.243041448547172,10217647027.356882
61,1899120032.4466286,112.12272750717055,8.204312736170095,183708662.2614973
62,21868748203.9774,117.10492108141548,7.731909396991382,1558586344.4473226
63,17153942164.62902,89.12430058306285,5.974419337783124,1041611029.940565
64,9367311262.057734,154.77314446504684,18.079867696287398,1736009657.8572462
65,107425908565.75479,91.17998376963831,4.924123692642223,6476771571.767668
66,25998678786.116615,111.31791920383833,8.413663568514934,1942703907.6438797
67,30640708649.028114,87.72816358471465,6.172237328734147,2453246122.445761
68,87708622251.21289,98.17296458830347,7.151358773132813,8204324091.042357
69,175025798345.24182,73.53670069522992,8.062208996780798,17851029976.194164
70,43929572571.666084,79.84165486317268,9.013598144483794,4841474787.785584
71,31776743979.626877,142.51916208458422,4.699511752856159,1565803252.6082592
72,314800701465.2252,115.89321848858329,5.0608734272835525,16876888529.549252
73,67024314371.081345,127.91557403261916,5.4026173670101425,3239722162.6127224
74,48364703305.38873,141.76753628612698,4.926909706917576,2533096338.757229
75,29262153808.498016,146.40009604038417,5.318253634474532,1380946695.9832497
76,74725522480.60168,81.85138438015166,4.2394860850508955,4149895078.0160193
77,23967519552.58674,135.93666312318007,5.8430365406183515,1125310443.181755
78,12318139346.183167,129.35180514054355,5.579511611536639,614225150.6942531
79,12497343176.342918,140.9744915653279,6.30060271215121,625970950.9392831
80,39346260319.807884,146.05540763432535,5.522967947559012,1877849628.2108164
81,31127721956.754417,143.8923663572919,7.097379672847998,1821060142.9379516
82,29670680591.891907,141.56843979964856,5.210130338165537,1421741669.0041149
83,55604434114.76483,137.7477787726428,9.32570691859666,4096145980.9804707
84,227850516502.34784,98.12518276180815,6.512926534046073,14001268447.581226
85,55743196081.360344,130.31330551523016,5.619090221814566,3200477433.334531
86,206918144647.711,119.92612403007824,5.04255191325745,11083031380.52495
87,106648665144.4574,120.17632623237292,5.702256941624487,5202213169.206546
88,14594151816.379898,134.3513788757789,4.8871798902767365,720491738.0170745
89,22852043800.904415,122.36452141054858,7.814418517907302,1423635218.4925447
90,26207096079.08402,138.5048380707552,5.477625956237112,1385645250.0440094
91,17244571635.920597,138.79088514269392,5.247707051796488,815982986.7732229
92,32930316351.25478,131.37475925093878,6.350782339751892,1708363063.1467955
93,15259634750.328524,136.85945074466719,5.875336019736492,717630798.4039788
94,78133058680.71368,116.42864295045409,5.912164132239914,3986091325.5186844
95,125730750362.84268,90.68780823135293,5.792858699015328,8034496933.384557
96,7401252246.680298,162.5735253473452,9.031386089857184,637215114.6836913
97,74884591520.33405,126.35231267263248,7.668576369249802,13586306702.43322
98,8377321892.996235,127.02901146586804,6.396051802223716,518594673.7830383
99,175013366566.43677,120.49955293771748,6.174047034055068,9876730340.021988
100,1688021923.8064537,162.05082663779973,8.102020476110333,121889805.37611808
101,18030970969.136032,110.01194753645323,5.152434474716361,1208925704.3499207
102,80451141635.09067,120.60768189811361,6.4385402032763,4928305061.154967
103,372171138098.79065,90.34238642379746,4.325193070346764,22019624761.13451
104,50388869146.326996,109.59333483844534,5.978449782879355,2947703663.959911
105,46217082339.712875,112.45105688604545,5.6289909071521365,2558773847.8534827
106,16540355823.46807,95.18343165978489,5.8503982812443605,953116204.2071524
107,357155621.4067065,100.53505984381503,4.32033871695552,26418111.8680944
108,46925762659.95784,127.22942213785335,6.186430645956781,2855954677.1738987
109,183390569246.40125,112.87602578140002,7.247646400683124,11716026080.913195
110,7908784699.6094055,123.73509562955222,6.953896069571275,438380077.5110397
111,122022776994.13583,106.80648627402394,5.892904938928198,6874151073.113402
112,225243939416.58374,118.0304571883168,6.877786810823534,14358378234.401207
113,9727505741.488565,134.12792304122402,7.177051015709469,713586124.2315353
114,602798806244.5063,83.20256402149334,3.9374069344556375,38809663615.546104
115,378150100156.49927,71.70587383242578,3.0712996113069377,26777394703.6325
116,125319265998.39407,107.28961694694867,5.810685002762431,7758820066.905589
117,6296636327.933598,131.24647268050032,7.040721012605275,417252678.11099225
118,199109496643.2579,102.59425009284978,6.594615399704544,20454419198.35643
119,93940256356.89049,100.7737563765871,6.840973428911909,5647689601.019856
120,3768144840.1068573,101.99735209578157,5.882815924277565,219805580.13081592
121,7806797210.289581,138.74312860912795,8.664225925877396,618617720.5465292
122,530319488.13736916,69.87912067946232,4.725107902349747,44784635.99810145
123,122454814958.02888,95.83952309299498,5.11652394937351,7828406106.186508
124,1348005639.0788164,163.49640791207685,5.1170688799655615,87460571.14044586
125,344542368638.76746,90.78990613951784,6.607619130888995,27743682658.27338
126,143185813955.53583,109.20746557165795,11.727256817731726,11972822778.328138
127,233090735.99802858,77.61325164116508,4.219278696724947,18195276.141276985
128,23772863868.034996,100.0982984950921,5.285932033986194,1548318454.5653107
129,56710989700.33446,87.04637052899137,9.116652515712492,9092041116.452747
130,314386656935.3307,77.85301990118701,5.3935936404645695,24182306049.93025
131,303316448.6880466,74.84712169636913,4.54293353549251,30595748.316160955
132,16182235312.44935,58.511827232183116,3.8576243214275547,1450884606.092443
133,17379986978.566597,136.81301391416176,5.609569031204271,806418854.2997503
134,53339978960.72277,124.6724166735238,5.796981691502838,2422404408.3095655
135,17104764590.954762,141.6181614762575,5.2636641713154795,821218508.6560962
136,69724237259.96518,133.10952737185974,5.2964763592058555,3307523230.4432454
137,11739776875.729614,163.82855326664279,4.236222961531426,659536915.7023989
138,110868310752.3257,102.43786507024308,4.838168055134132,5851254504.7323475
139,106583825099.03413,114.9679807769693,6.657588051215254,5609422298.928765
140,5965038939.327315,139.2702649251964,5.401016573878998,267739912.17354128
141,48011495255.42117,129.6012607862808,4.903541601382412,2372221341.371364
142,8081649553.592615,122.47602483863473,5.820367763107185,395270041.1768645
143,103512269225.99483,113.51155003121644,5.211429689543392,5443639938.811114
144,40909691489.990135,153.59401831491692,6.278878582562915,1981579174.518775
145,48552304575.36426,121.84684520023508,5.399522187053825,2473695662.4782896
146,30271858751.71988,129.55961805060713,6.37501642535191,1439960926.308225
147,120513797851.12248,131.80419831129117,8.044591201997335,8095752818.944479
148,35445232879.37285,129.04133606959522,5.371443344502852,1681914204.548438
149,37350812884.62979,118.0304571883168,5.1818468019414095,1858800260.1481404
150,80848860079.3129,119.74804507406571,5.84395590149882,3849681367.4764743
151,28291534405.236343,143.38069770442937,8.852613597178253,2714475645.8954496
152,67033790203.90799,111.37941711757675,5.515041876313679,3684395530.9311056
153,20046818186.582146,155.54933345777567,7.884558569440307,1244855334.8370414
154,16906559850.503704,143.73848272372615,6.176588588751588,955092325.3525763
155,359621681225.9783,107.20404124436374,5.534235562345855,22556915407.237568
156,35257000362.42937,131.03321758500985,5.76032451550855,1872959039.4201493
157,2111313286.4156735,151.80146400259895,4.217082953827916,113188024.9488145
158,35269827734.1998,115.39571134801048,5.598122927739051,2027968485.0429084
159,30074169768.415882,147.47096975899856,8.401429798556482,2790958223.44032
160,69359882048.0658,136.30428085786193,5.6748314139660225,3569835095.4411297
161,66189444980.38434,105.85316179132542,5.558943854350707,3524099290.4020557
162,1900123008.576425,135.11672967736177,6.7925057587392335,104835234.7906713
163,28053010756.09527,139.84991007470958,10.307910793402787,2465660894.3832054
164,18800644580.47854,121.58964619137153,6.454783656615948,1047660550.1177211
165,395976074186.9491,105.02601546433995,5.065423220057081,21030820047.23196
166,273100654203.38965,103.22459437084392,5.34570520533368,14546017329.058023
167,90389896326.68643,118.27280404406473,5.3658394117017085,5669570829.897975
168,358124676727.6621,98.41257344185182,5.183901192648073,18958291766.847168
169,29169605810.929676,100.02380614198472,4.762771967138536,4606914255.510439
170,76792491321.14708,124.94283750859016,5.254509678248716,4304332800.823205
171,48411327644.06381,125.91827740351331,5.42457896395624,2559667384.246985
172,835730754.2418772,110.19233354564163,4.599825761847605,51716649.87620026
173,169908540494.25363,76.78556893869474,4.029085942439676,11759782326.435316
174,137021356656.84909,138.74312860912795,9.318259282781158,9347119760.761518
175,440485734666.5481,106.80648627402394,5.477387805823003,25697235928.45617
176,12924050585.618292,145.0309937432379,9.10201843284024,993216832.4470553
177,41984539582.94449,102.69877231432208,5.861014812811663,2325920972.4120817
178,148295626426.4489,116.66444999778341,5.315086314182917,8629169214.816679
179,18910761409.131344,124.6724166735238,6.421159580650205,1245922895.597245
180,5332622717.619637,134.8907228398845,5.797780959896603,286795106.82874846
181,14654031316.520132,126.39191884465384,7.555632568548431,979956702.1893517
182,20232164414.113914,152.1451371920143,11.014471000862262,2265788494.9344764
183,59483097602.620415,114.21894381914672,6.911340342127975,3757098586.771448
184,723661011.4755738,109.17789583783704,5.046633234374636,54701571.7599743
185,57689757903.52257,122.66231615617684,6.219113816681634,3301011804.921676
186,120278555717.39352,105.02601546433995,4.706699649980153,7221392978.073032
187,13845493125.698475,122.99907256844425,7.078361353257653,823950508.6606625
188,46178813438.134766,113.06593458778732,7.925019564703108,2735250887.7604213
189,182855606694.11877,105.24532122566956,5.474523609558242,10385343583.11935
190,191598268917.4703,102.10066101289976,6.5955976305808965,12603836536.773098
191,216259631350.55908,123.7540808724343,6.02136679765893,13868983630.402897
192,30805146248.227272,124.86545478156863,5.97386550727709,2017657761.6276484
193,16634214494.089272,117.10492108141548,5.8334853300024685,961779998.2714494
194,108532566726.87482,89.69926821873428,5.325617529870188,6576057353.473277
195,644727325.5111187,118.69057934030475,6.0974562656001865,45177904.734752625
196,38151089519.77547,132.7589182586992,7.235555108083798,2320541636.994637
197,19112655833.38745,104.07720184928073,5.8466834084008505,5388647812.173267
198,50406645878.31097,134.03874869644739,7.7653799189180495,3025047306.8284807
199,50007184296.911194,109.00081316232952,5.679136439154795,2948906047.6323566
200,15465635352.670973,118.69057934030475,6.517910097270372,871559026.5263097
201,12986840560.009651,140.7776147853242,20.35583864680923,2779195872.5989404
202,79132662613.73497,105.74212364039359,5.595640611248787,4443239412.493477
203,17478917399.87883,125.37016280894962,6.113659118629402,984707383.2182927
204,428187672.7904989,132.36668422766488,6.832011371604666,37597218.13340884
205,297533275537.6361,116.59697914504726,6.547707438404047,20525159041.524937
206,36598020330.895256,102.56815277216502,4.875054390774125,2652104427.1000175
207,47578293813.62973,115.00077052057306,8.077686521657231,4254155573.5100546
208,25776314481.741184,130.27120401660218,7.540918623083129,1716784139.5974593
209,9203544885.527712,127.06904307472588,8.541355165779535,764555135.9916321
210,12991212104.645226,104.83487129165438,5.694146075244967,839427690.6282557
211,290840115793.99225,116.59697914504726,11.638858431892091,16399219114.976337
212,1725616330.3204505,134.30662816466318,4.891381686849642,106632263.4581763
213,19374368698.815628,116.4959190663366,7.513937484876316,1422544278.2448645
214,292927637904.1522,106.77820228894348,6.287557594728246,19645533775.949097
215,103594126889.87305,113.63951461319749,7.363040245633439,7014468956.698659
216,29765117928.353756,117.78910146320551,7.061935557196689,1906535711.4712257
217,35149464602.285385,108.18196570563104,6.635706349105929,4499018251.566143
218,84910255398.47897,93.03126098953751,7.646534212649798,7076168434.629939
219,11322302604.254303,100.79894844433873,8.356777349013546,827058389.9094096
220,9566023759.826874,93.39759216191742,5.621872455576848,957403951.1362486
221,13029343813.216251,78.00362880138792,6.619471523103444,973724798.8850482
222,188698856794.84937,90.58593969392213,7.528565164661777,17054146844.139381
223,3764622964.1667485,107.26107653659942,10.906254558729659,480532438.9437462
224,14272970046.466059,92.7743996912407,6.987322704144718,1096960392.0080006
225,247396828889.9542,69.20746182094015,9.176208360022118,19123228123.246998
226,52010279260.78423,131.54619863347094,5.29658570426678,2531662285.4421506
227,122570150014.92166,82.08466381553573,2.9489144265632823,6874636959.41501
228,85873359205.7197,135.6622485110773,4.96226780478094,4062422643.045182
229,63202913774.113525,133.63892712523557,5.2181147178488825,3003735125.3386374
230,189889131910.2373,123.4131832599011,5.5307931052584305,9299087370.725939
231,112332610665.46396,128.89695513522867,5.305044496188472,5250350077.458071
232,237217295797.3402,121.51636007475851,5.503897827236101,12068055422.750317
233,223526695605.66724,140.55678894101806,5.229211701145469,10637680122.556076
234,17733815998.66086,150.8925472680359,6.4891942756463035,1329314025.8196106
235,72082733088.1607,117.65162656626873,5.681127678110015,3618731627.2364197
236,137783390641.50208,122.1051346236035,5.101144810045553,7380040171.355061
237,173514619695.51178,93.07420955146645,5.575852426676323,10250068661.381216
238,20824394379.315468,146.29386343487334,4.8611884910349445,1009850141.2910087
239,46768880080.0336,130.43977344767063,5.64285896156549,2242644348.6380506
240,120028342080.55344,124.90413415971577,5.947932922659485,5676950982.538034
241,54758207937.88144,143.4317007610641,5.040667295392666,2629538974.7591476
242,62405653165.42889,122.6250125693152,5.133313458457502,3159869651.9396644
243,113712626437.52472,123.60233860301862,5.612551230956188,5619405532.896591
244,41395193277.994965,136.85945074466719,5.180202323412889,2001488852.982177
245,55377760184.53989,123.22460598144218,5.905275832753822,2699700335.2094655
246,52889099765.362656,120.28387562398528,5.226236986051919,2697873309.4442663
247,33176721850.897964,134.84561217086926,5.534180685647227,1571991852.5740807
248,13863218776.957859,125.52627945219247,6.17006282785764,953035627.7093209
249,31407769403.16977,124.24982666802535,5.374740358629346,1533467034.2743766
250,491913417561.80225,101.6886759259449,4.303795707163859,27339114423.43419
251,56033097262.10893,111.93597134381827,5.261084146949426,2824982684.172146
252,60078756909.56601,128.44529277121137,4.863101422160718,3153598833.384977
253,8223489604.182953,140.04419883312875,4.988506133672126,400539354.11438406
254,28066012271.793198,147.6329535153585,6.419480337804846,1384231352.828261
255,199035098523.8931,108.70694846970174,4.546235648358611,10187386015.287224
256,40554528645.98472,149.2725801684429,5.091994699736933,1986121103.39026
257,27433583879.353348,132.54072395191358,6.10775473163609,1295446965.9840364
258,40538233843.25189,124.5184153967611,5.87263356866348,1851748085.0182881
259,145306469923.15778,109.89201794352769,5.743707864439484,7257026267.793821
260,26447503011.934624,145.1353995222049,5.881937293719409,1249580684.054336
261,33409701221.365395,137.23208330703022,4.93352595435645,1673859859.719345
262,5849456400.46494,139.898431707215,5.476072062240567,282971343.23297733
263,33941756795.788635,134.39615941853683,4.923357070165981,1635592361.9208143
264,36770703791.82973,121.3700525542839,5.895762176958865,1874166932.3784199
265,21457156367.21239,152.37511847402448,6.4784415759077145,1072905968.3934929
266,95932498543.37296,106.66521599071577,4.867160057343228,5127657828.761796
267,17161862107.950123,150.32998090771096,7.1526161754268065,974405196.2574786
268,25109017056.576614,137.23208330703022,4.93181091986807,1192484012.4078317
269,37096249559.06793,144.56302061799076,5.112762085215061,1833607713.7141068
270,22272043832.261547,148.66717214516152,5.501401492233695,1059558985.3105632
271,26993737021.30458,119.96180339786628,5.7263357673196245,1350433304.58577
272,54674841347.12764,114.86972364089178,6.957864778004865,2626323073.8364563
273,129232003725.67804,115.5610717810399,4.826094546431177,6506556105.554243
274,37155413093.21442,121.58964619137153,5.953595303663669,1855393148.0557168
